ticket_id,customer_id,created_at,resolved_at,category,satisfaction_score
TICK_014956,CUST_07563,2020-06-12 00:00:00,,feature_request,
TICK_014957,CUST_07563,2021-08-18 00:00:00,2021-08-25 00:00:00,feature_request,2.0
TICK_014958,CUST_07565,2024-01-07 00:00:00,,billing,
TICK_014959,CUST_07566,2024-11-22 00:00:00,2024-11-23 00:00:00,account,4.0
TICK_014960,CUST_07566,2023-10-08 00:00:00,2023-10-11 00:00:00,account,5.0
TICK_014961,CUST_07566,2024-06-25 00:00:00,2024-06-28 00:00:00,technical,1.0
TICK_014962,CUST_07568,2021-01-11 00:00:00,2021-01-18 00:00:00,billing,5.0
TICK_014963,CUST_07568,2021-09-26 00:00:00,2021-10-03 00:00:00,technical,1.0
TICK_014964,CUST_07568,2023-06-02 00:00:00,2023-06-15 00:00:00,billing,5.0
TICK_014965,CUST_07568,2021-11-12 00:00:00,,technical,
TICK_014966,CUST_07570,2024-10-30 00:00:00,2024-11-04 00:00:00,account,4.0
TICK_014967,CUST_07570,2022-09-08 00:00:00,,feature_request,
TICK_014968,CUST_07570,2022-01-02 00:00:00,2022-01-09 00:00:00,technical,4.0
TICK_014969,CUST_07570,2020-06-27 00:00:00,,feature_request,
TICK_014970,CUST_07570,2020-05-28 00:00:00,2020-06-10 00:00:00,billing,4.0
TICK_014971,CUST_07571,2021-03-24 00:00:00,2021-03-25 00:00:00,general,3.0
TICK_014972,CUST_07571,2022-10-20 00:00:00,2022-10-24 00:00:00,technical,4.0
TICK_014973,CUST_07572,2024-02-09 00:00:00,2024-02-13 00:00:00,technical,4.0
TICK_014974,CUST_07573,2021-06-03 00:00:00,2021-06-05 00:00:00,billing,5.0
TICK_014975,CUST_07573,2022-03-12 00:00:00,2022-03-30 00:00:00,billing,5.0
TICK_014976,CUST_07573,2020-09-24 00:00:00,,technical,
TICK_014977,CUST_07573,2023-07-17 00:00:00,2023-08-12 00:00:00,technical,5.0
TICK_014978,CUST_07573,2020-05-17 00:00:00,2020-05-28 00:00:00,technical,4.0
TICK_014979,CUST_07574,2024-05-20 00:00:00,2024-05-24 00:00:00,general,5.0
TICK_014980,CUST_07574,2023-05-22 00:00:00,2023-05-26 00:00:00,feature_request,5.0
TICK_014981,CUST_07575,2020-01-26 00:00:00,2020-01-28 00:00:00,billing,3.0
TICK_014982,CUST_07576,2023-03-17 00:00:00,2023-03-18 00:00:00,billing,5.0
TICK_014983,CUST_07576,2022-12-14 00:00:00,2023-01-07 00:00:00,technical,5.0
TICK_014984,CUST_07576,2021-05-15 00:00:00,2021-05-30 00:00:00,feature_request,3.0
TICK_014985,CUST_07576,2023-10-03 00:00:00,2023-10-06 00:00:00,billing,4.0
TICK_014986,CUST_07577,2024-08-21 00:00:00,,account,
TICK_014987,CUST_07578,2022-04-24 00:00:00,,account,
TICK_014988,CUST_07578,2024-02-29 00:00:00,,account,
TICK_014989,CUST_07578,2024-04-22 00:00:00,,account,
TICK_014990,CUST_07578,2022-09-25 00:00:00,2022-10-03 00:00:00,account,2.0
TICK_014991,CUST_07579,2024-03-23 00:00:00,2024-03-30 00:00:00,technical,3.0
TICK_014992,CUST_07580,2023-11-28 00:00:00,2023-11-29 00:00:00,technical,2.0
TICK_014993,CUST_07580,2023-10-23 00:00:00,2023-10-27 00:00:00,billing,3.0
TICK_014994,CUST_07580,2022-11-04 00:00:00,2022-11-05 00:00:00,feature_request,3.0
TICK_014995,CUST_07580,2023-11-30 00:00:00,2023-12-02 00:00:00,billing,1.0
TICK_014996,CUST_07580,2024-07-19 00:00:00,2024-07-20 00:00:00,feature_request,4.0
TICK_014997,CUST_07580,2024-07-19 00:00:00,2024-08-04 00:00:00,technical,5.0
TICK_014998,CUST_07580,2024-08-16 00:00:00,2024-09-05 00:00:00,technical,3.0
TICK_014999,CUST_07581,2023-08-02 00:00:00,,feature_request,
TICK_015000,CUST_07581,2024-03-02 00:00:00,2024-03-17 00:00:00,technical,4.0
TICK_015001,CUST_07582,2023-07-15 00:00:00,2023-07-18 00:00:00,feature_request,5.0
TICK_015002,CUST_07582,2023-06-04 00:00:00,2023-06-24 00:00:00,billing,5.0
TICK_015003,CUST_07582,2020-12-17 00:00:00,2020-12-21 00:00:00,account,4.0
TICK_015004,CUST_07583,2022-03-01 00:00:00,,general,
TICK_015005,CUST_07584,2021-11-01 00:00:00,,technical,
TICK_015006,CUST_07584,2020-07-30 00:00:00,,technical,
TICK_015007,CUST_07585,2022-05-06 00:00:00,2022-05-16 00:00:00,feature_request,3.0
TICK_015008,CUST_07585,2024-02-13 00:00:00,2024-02-17 00:00:00,account,5.0
TICK_015009,CUST_07585,2022-07-03 00:00:00,2022-07-07 00:00:00,feature_request,3.0
TICK_015010,CUST_07587,2023-01-18 00:00:00,2023-01-24 00:00:00,feature_request,5.0
TICK_015011,CUST_07588,2024-02-13 00:00:00,2024-02-16 00:00:00,feature_request,4.0
TICK_015012,CUST_07589,2021-12-09 00:00:00,2021-12-11 00:00:00,billing,3.0
TICK_015013,CUST_07589,2024-08-21 00:00:00,2024-08-23 00:00:00,account,3.0
TICK_015014,CUST_07590,2024-07-26 00:00:00,2024-08-07 00:00:00,account,3.0
TICK_015015,CUST_07590,2020-11-03 00:00:00,,technical,
TICK_015016,CUST_07590,2022-01-18 00:00:00,2022-01-27 00:00:00,technical,5.0
TICK_015017,CUST_07590,2022-03-20 00:00:00,2022-03-27 00:00:00,technical,4.0
TICK_015018,CUST_07591,2022-05-25 00:00:00,2022-05-31 00:00:00,account,3.0
TICK_015019,CUST_07591,2024-08-12 00:00:00,2024-08-15 00:00:00,billing,5.0
TICK_015020,CUST_07592,2024-08-17 00:00:00,2024-08-18 00:00:00,billing,2.0
TICK_015021,CUST_07592,2023-10-11 00:00:00,2023-10-18 00:00:00,account,1.0
TICK_015022,CUST_07592,2023-04-30 00:00:00,,general,
TICK_015023,CUST_07593,2024-01-12 00:00:00,2024-01-14 00:00:00,technical,4.0
TICK_015024,CUST_07593,2024-05-18 00:00:00,2024-05-25 00:00:00,feature_request,3.0
TICK_015025,CUST_07593,2023-06-24 00:00:00,,billing,
TICK_015026,CUST_07594,2024-03-12 00:00:00,2024-03-13 00:00:00,account,3.0
TICK_015027,CUST_07595,2023-10-09 00:00:00,2023-10-10 00:00:00,billing,1.0
TICK_015028,CUST_07595,2023-06-09 00:00:00,,billing,
TICK_015029,CUST_07596,2024-12-31 00:00:00,2025-01-06 00:00:00,feature_request,5.0
TICK_015030,CUST_07596,2024-12-31 00:00:00,2025-01-03 00:00:00,technical,5.0
TICK_015031,CUST_07596,2024-12-31 00:00:00,,technical,
TICK_015032,CUST_07597,2024-06-30 00:00:00,2024-07-03 00:00:00,technical,4.0
TICK_015033,CUST_07597,2022-04-02 00:00:00,2022-04-03 00:00:00,account,5.0
TICK_015034,CUST_07597,2024-07-12 00:00:00,2024-07-17 00:00:00,billing,2.0
TICK_015035,CUST_07597,2022-10-20 00:00:00,2022-10-21 00:00:00,account,3.0
TICK_015036,CUST_07597,2023-10-10 00:00:00,2023-10-11 00:00:00,account,3.0
TICK_015037,CUST_07598,2024-05-27 00:00:00,2024-06-06 00:00:00,account,3.0
TICK_015038,CUST_07598,2020-07-07 00:00:00,2020-07-08 00:00:00,technical,1.0
TICK_015039,CUST_07598,2021-02-09 00:00:00,,account,
TICK_015040,CUST_07598,2023-11-13 00:00:00,2023-12-03 00:00:00,technical,4.0
TICK_015041,CUST_07600,2021-12-29 00:00:00,,feature_request,
TICK_015042,CUST_07602,2024-02-24 00:00:00,2024-02-25 00:00:00,billing,2.0
TICK_015043,CUST_07602,2020-11-08 00:00:00,2020-11-21 00:00:00,account,5.0
TICK_015044,CUST_07602,2020-09-20 00:00:00,2020-10-02 00:00:00,account,4.0
TICK_015045,CUST_07603,2022-04-27 00:00:00,2022-04-28 00:00:00,technical,3.0
TICK_015046,CUST_07603,2024-11-02 00:00:00,2024-11-08 00:00:00,general,4.0
TICK_015047,CUST_07603,2023-11-04 00:00:00,,technical,
TICK_015048,CUST_07604,2024-11-30 00:00:00,2024-12-03 00:00:00,billing,4.0
TICK_015049,CUST_07604,2024-10-10 00:00:00,2024-10-14 00:00:00,account,3.0
TICK_015050,CUST_07605,2022-06-17 00:00:00,2022-06-21 00:00:00,feature_request,4.0
TICK_015051,CUST_07605,2023-11-13 00:00:00,2023-11-18 00:00:00,feature_request,2.0
TICK_015052,CUST_07606,2022-11-09 00:00:00,2022-11-17 00:00:00,account,5.0
TICK_015053,CUST_07606,2024-05-27 00:00:00,2024-05-31 00:00:00,account,5.0
TICK_015054,CUST_07607,2024-09-02 00:00:00,2024-09-12 00:00:00,technical,5.0
TICK_015055,CUST_07607,2022-11-09 00:00:00,2022-11-11 00:00:00,technical,5.0
TICK_015056,CUST_07608,2022-10-20 00:00:00,2022-10-25 00:00:00,general,3.0
TICK_015057,CUST_07608,2023-06-08 00:00:00,2023-06-12 00:00:00,billing,4.0
TICK_015058,CUST_07609,2022-01-25 00:00:00,2022-01-31 00:00:00,account,4.0
TICK_015059,CUST_07609,2021-12-15 00:00:00,2021-12-29 00:00:00,billing,5.0
TICK_015060,CUST_07609,2023-11-04 00:00:00,2023-11-15 00:00:00,technical,4.0
TICK_015061,CUST_07610,2022-10-28 00:00:00,2022-10-30 00:00:00,technical,4.0
TICK_015062,CUST_07611,2021-07-28 00:00:00,2021-08-02 00:00:00,billing,3.0
TICK_015063,CUST_07612,2020-11-28 00:00:00,2020-11-29 00:00:00,account,1.0
TICK_015064,CUST_07612,2023-11-14 00:00:00,2023-11-22 00:00:00,billing,5.0
TICK_015065,CUST_07612,2021-04-09 00:00:00,,billing,
TICK_015066,CUST_07613,2024-11-17 00:00:00,2024-12-20 00:00:00,account,4.0
TICK_015067,CUST_07614,2022-05-29 00:00:00,,general,
TICK_015068,CUST_07614,2021-10-23 00:00:00,2021-10-25 00:00:00,technical,4.0
TICK_015069,CUST_07614,2023-08-04 00:00:00,2023-08-08 00:00:00,technical,4.0
TICK_015070,CUST_07615,2021-09-12 00:00:00,2021-09-14 00:00:00,technical,4.0
TICK_015071,CUST_07615,2023-01-14 00:00:00,2023-01-16 00:00:00,technical,5.0
TICK_015072,CUST_07616,2024-05-16 00:00:00,2024-05-24 00:00:00,billing,5.0
TICK_015073,CUST_07617,2021-08-14 00:00:00,2021-08-15 00:00:00,account,3.0
TICK_015074,CUST_07617,2023-03-05 00:00:00,,feature_request,
TICK_015075,CUST_07618,2024-11-14 00:00:00,,billing,
TICK_015076,CUST_07618,2022-12-10 00:00:00,2022-12-13 00:00:00,billing,5.0
TICK_015077,CUST_07619,2024-12-31 00:00:00,2025-01-03 00:00:00,account,3.0
TICK_015078,CUST_07619,2024-12-31 00:00:00,2025-01-04 00:00:00,general,5.0
TICK_015079,CUST_07619,2024-12-31 00:00:00,2025-01-03 00:00:00,general,3.0
TICK_015080,CUST_07619,2024-12-31 00:00:00,2025-01-09 00:00:00,technical,3.0
TICK_015081,CUST_07620,2022-04-26 00:00:00,2022-05-06 00:00:00,technical,5.0
TICK_015082,CUST_07620,2023-05-10 00:00:00,2023-05-18 00:00:00,account,3.0
TICK_015083,CUST_07622,2021-12-02 00:00:00,2021-12-05 00:00:00,technical,2.0
TICK_015084,CUST_07623,2021-04-28 00:00:00,,technical,
TICK_015085,CUST_07623,2024-03-21 00:00:00,,technical,
TICK_015086,CUST_07623,2024-07-29 00:00:00,2024-07-31 00:00:00,billing,3.0
TICK_015087,CUST_07625,2022-01-28 00:00:00,,feature_request,
TICK_015088,CUST_07625,2023-08-08 00:00:00,2023-08-09 00:00:00,general,4.0
TICK_015089,CUST_07626,2021-10-28 00:00:00,2021-11-01 00:00:00,technical,1.0
TICK_015090,CUST_07626,2024-05-23 00:00:00,2024-05-27 00:00:00,billing,1.0
TICK_015091,CUST_07627,2024-10-05 00:00:00,,billing,
TICK_015092,CUST_07628,2022-04-12 00:00:00,2022-05-05 00:00:00,general,3.0
TICK_015093,CUST_07628,2022-05-25 00:00:00,2022-06-22 00:00:00,billing,4.0
TICK_015094,CUST_07630,2024-02-11 00:00:00,,technical,
TICK_015095,CUST_07630,2023-10-14 00:00:00,2023-10-23 00:00:00,feature_request,5.0
TICK_015096,CUST_07630,2023-03-02 00:00:00,2023-03-04 00:00:00,technical,3.0
TICK_015097,CUST_07631,2022-05-08 00:00:00,2022-05-14 00:00:00,billing,4.0
TICK_015098,CUST_07632,2023-01-27 00:00:00,2023-02-11 00:00:00,technical,5.0
TICK_015099,CUST_07632,2023-06-06 00:00:00,2023-06-17 00:00:00,general,4.0
TICK_015100,CUST_07632,2023-10-09 00:00:00,2023-10-10 00:00:00,billing,4.0
TICK_015101,CUST_07632,2022-04-13 00:00:00,2022-04-18 00:00:00,technical,4.0
TICK_015102,CUST_07632,2024-04-18 00:00:00,2024-05-18 00:00:00,account,2.0
TICK_015103,CUST_07632,2024-04-07 00:00:00,2024-04-19 00:00:00,technical,3.0
TICK_015104,CUST_07634,2024-12-31 00:00:00,,general,
TICK_015105,CUST_07634,2024-12-31 00:00:00,2025-01-04 00:00:00,feature_request,2.0
TICK_015106,CUST_07635,2024-04-20 00:00:00,2024-05-05 00:00:00,technical,3.0
TICK_015107,CUST_07635,2024-06-12 00:00:00,2024-06-25 00:00:00,feature_request,5.0
TICK_015108,CUST_07636,2020-12-17 00:00:00,2020-12-19 00:00:00,account,5.0
TICK_015109,CUST_07636,2020-04-18 00:00:00,2020-04-30 00:00:00,account,3.0
TICK_015110,CUST_07636,2024-06-22 00:00:00,2024-06-27 00:00:00,billing,1.0
TICK_015111,CUST_07637,2022-08-14 00:00:00,2022-08-21 00:00:00,technical,4.0
TICK_015112,CUST_07637,2022-12-29 00:00:00,2023-01-01 00:00:00,technical,4.0
TICK_015113,CUST_07638,2024-01-22 00:00:00,2024-02-03 00:00:00,technical,4.0
TICK_015114,CUST_07638,2022-06-25 00:00:00,2022-06-28 00:00:00,account,4.0
TICK_015115,CUST_07638,2023-04-21 00:00:00,2023-04-24 00:00:00,account,1.0
TICK_015116,CUST_07638,2024-02-13 00:00:00,2024-02-20 00:00:00,technical,1.0
TICK_015117,CUST_07640,2020-08-07 00:00:00,2020-08-27 00:00:00,technical,2.0
TICK_015118,CUST_07641,2021-03-27 00:00:00,2021-04-01 00:00:00,technical,3.0
TICK_015119,CUST_07643,2024-05-01 00:00:00,2024-05-03 00:00:00,account,3.0
TICK_015120,CUST_07643,2021-08-18 00:00:00,,general,
TICK_015121,CUST_07643,2024-05-29 00:00:00,2024-06-02 00:00:00,billing,2.0
TICK_015122,CUST_07644,2022-05-01 00:00:00,2022-05-02 00:00:00,billing,5.0
TICK_015123,CUST_07645,2021-12-03 00:00:00,2021-12-05 00:00:00,billing,4.0
TICK_015124,CUST_07645,2021-10-17 00:00:00,2021-10-18 00:00:00,technical,1.0
TICK_015125,CUST_07645,2024-10-28 00:00:00,2024-11-06 00:00:00,technical,1.0
TICK_015126,CUST_07645,2022-08-10 00:00:00,2022-08-13 00:00:00,general,3.0
TICK_015127,CUST_07646,2024-10-20 00:00:00,2024-10-31 00:00:00,billing,4.0
TICK_015128,CUST_07646,2024-12-01 00:00:00,,technical,
TICK_015129,CUST_07648,2024-09-19 00:00:00,2024-09-29 00:00:00,feature_request,1.0
TICK_015130,CUST_07649,2023-12-08 00:00:00,2023-12-19 00:00:00,technical,3.0
TICK_015131,CUST_07649,2024-01-07 00:00:00,2024-01-11 00:00:00,account,5.0
TICK_015132,CUST_07652,2021-01-02 00:00:00,,general,
TICK_015133,CUST_07653,2021-03-07 00:00:00,,account,
TICK_015134,CUST_07654,2023-06-10 00:00:00,,technical,
TICK_015135,CUST_07655,2024-07-11 00:00:00,2024-07-14 00:00:00,general,5.0
TICK_015136,CUST_07655,2024-12-15 00:00:00,2024-12-19 00:00:00,account,5.0
TICK_015137,CUST_07655,2023-07-17 00:00:00,,technical,
TICK_015138,CUST_07655,2024-10-25 00:00:00,,feature_request,
TICK_015139,CUST_07656,2023-03-17 00:00:00,2023-04-17 00:00:00,billing,4.0
TICK_015140,CUST_07656,2023-10-05 00:00:00,2023-10-06 00:00:00,technical,5.0
TICK_015141,CUST_07656,2024-08-27 00:00:00,2024-09-06 00:00:00,account,4.0
TICK_015142,CUST_07656,2024-04-13 00:00:00,2024-04-21 00:00:00,billing,5.0
TICK_015143,CUST_07656,2023-01-29 00:00:00,2023-01-30 00:00:00,account,3.0
TICK_015144,CUST_07657,2022-08-30 00:00:00,2022-09-01 00:00:00,billing,4.0
TICK_015145,CUST_07658,2023-09-24 00:00:00,2023-10-18 00:00:00,billing,4.0
TICK_015146,CUST_07658,2022-04-02 00:00:00,2022-04-04 00:00:00,account,4.0
TICK_015147,CUST_07659,2021-08-12 00:00:00,2021-08-17 00:00:00,billing,4.0
TICK_015148,CUST_07659,2022-07-05 00:00:00,2022-07-08 00:00:00,technical,4.0
TICK_015149,CUST_07660,2024-12-08 00:00:00,,technical,
TICK_015150,CUST_07661,2024-04-30 00:00:00,,account,
TICK_015151,CUST_07661,2020-02-21 00:00:00,,account,
TICK_015152,CUST_07661,2020-07-30 00:00:00,2020-08-13 00:00:00,technical,2.0
TICK_015153,CUST_07662,2022-02-03 00:00:00,,billing,
TICK_015154,CUST_07663,2023-06-30 00:00:00,,billing,
TICK_015155,CUST_07663,2023-07-20 00:00:00,,feature_request,
TICK_015156,CUST_07664,2023-06-17 00:00:00,,technical,
TICK_015157,CUST_07664,2024-12-28 00:00:00,2024-12-29 00:00:00,technical,1.0
TICK_015158,CUST_07664,2022-01-01 00:00:00,2022-01-08 00:00:00,billing,5.0
TICK_015159,CUST_07664,2023-09-17 00:00:00,2023-09-24 00:00:00,technical,4.0
TICK_015160,CUST_07664,2023-09-08 00:00:00,2023-09-10 00:00:00,feature_request,1.0
TICK_015161,CUST_07665,2024-05-11 00:00:00,2024-05-13 00:00:00,technical,4.0
TICK_015162,CUST_07666,2024-05-10 00:00:00,2024-05-27 00:00:00,account,4.0
TICK_015163,CUST_07666,2023-07-29 00:00:00,2023-07-31 00:00:00,technical,2.0
TICK_015164,CUST_07666,2021-09-15 00:00:00,2021-09-20 00:00:00,technical,4.0
TICK_015165,CUST_07667,2024-02-16 00:00:00,2024-02-19 00:00:00,account,3.0
TICK_015166,CUST_07669,2024-06-21 00:00:00,2024-07-01 00:00:00,general,5.0
TICK_015167,CUST_07669,2024-05-11 00:00:00,2024-06-06 00:00:00,billing,4.0
TICK_015168,CUST_07669,2024-03-25 00:00:00,2024-03-30 00:00:00,billing,2.0
TICK_015169,CUST_07669,2024-06-09 00:00:00,2024-06-21 00:00:00,general,5.0
TICK_015170,CUST_07669,2024-07-01 00:00:00,2024-07-08 00:00:00,technical,4.0
TICK_015171,CUST_07670,2023-10-18 00:00:00,2023-10-23 00:00:00,technical,5.0
TICK_015172,CUST_07670,2024-12-15 00:00:00,2024-12-22 00:00:00,feature_request,1.0
TICK_015173,CUST_07671,2023-07-06 00:00:00,2023-07-08 00:00:00,account,3.0
TICK_015174,CUST_07672,2023-01-23 00:00:00,2023-01-26 00:00:00,billing,4.0
TICK_015175,CUST_07672,2022-07-22 00:00:00,2022-08-01 00:00:00,technical,3.0
TICK_015176,CUST_07673,2024-02-10 00:00:00,2024-02-18 00:00:00,technical,4.0
TICK_015177,CUST_07673,2024-01-07 00:00:00,2024-01-08 00:00:00,feature_request,2.0
TICK_015178,CUST_07674,2021-12-10 00:00:00,2021-12-14 00:00:00,feature_request,5.0
TICK_015179,CUST_07674,2024-06-04 00:00:00,,feature_request,
TICK_015180,CUST_07674,2022-04-07 00:00:00,,billing,
TICK_015181,CUST_07674,2021-05-17 00:00:00,2021-06-14 00:00:00,technical,2.0
TICK_015182,CUST_07675,2024-11-21 00:00:00,2024-12-01 00:00:00,account,2.0
TICK_015183,CUST_07676,2023-11-23 00:00:00,2023-11-25 00:00:00,general,5.0
TICK_015184,CUST_07677,2024-07-22 00:00:00,2024-08-08 00:00:00,technical,5.0
TICK_015185,CUST_07678,2024-12-31 00:00:00,,billing,
TICK_015186,CUST_07678,2024-12-31 00:00:00,,account,
TICK_015187,CUST_07678,2024-12-31 00:00:00,2025-01-13 00:00:00,technical,5.0
TICK_015188,CUST_07678,2024-12-31 00:00:00,,feature_request,
TICK_015189,CUST_07679,2020-10-26 00:00:00,2020-10-31 00:00:00,billing,4.0
TICK_015190,CUST_07679,2024-02-24 00:00:00,2024-02-25 00:00:00,feature_request,4.0
TICK_015191,CUST_07680,2024-06-07 00:00:00,2024-06-13 00:00:00,account,5.0
TICK_015192,CUST_07682,2023-12-31 00:00:00,2024-01-06 00:00:00,technical,4.0
TICK_015193,CUST_07682,2021-06-02 00:00:00,2021-06-15 00:00:00,account,5.0
TICK_015194,CUST_07684,2021-12-31 00:00:00,,billing,
TICK_015195,CUST_07684,2021-05-06 00:00:00,,technical,
TICK_015196,CUST_07685,2020-03-12 00:00:00,2020-03-19 00:00:00,technical,5.0
TICK_015197,CUST_07685,2021-09-16 00:00:00,2021-09-20 00:00:00,billing,5.0
TICK_015198,CUST_07685,2024-10-09 00:00:00,2024-10-19 00:00:00,general,5.0
TICK_015199,CUST_07685,2022-07-14 00:00:00,2022-07-17 00:00:00,technical,5.0
TICK_015200,CUST_07687,2023-10-28 00:00:00,2023-11-09 00:00:00,account,5.0
TICK_015201,CUST_07687,2022-08-15 00:00:00,2022-08-19 00:00:00,account,1.0
TICK_015202,CUST_07688,2024-03-12 00:00:00,,technical,
TICK_015203,CUST_07689,2023-08-15 00:00:00,2023-08-17 00:00:00,technical,5.0
TICK_015204,CUST_07689,2022-10-27 00:00:00,2022-10-28 00:00:00,technical,4.0
TICK_015205,CUST_07689,2023-07-29 00:00:00,,technical,
TICK_015206,CUST_07690,2023-01-18 00:00:00,2023-01-20 00:00:00,general,5.0
TICK_015207,CUST_07690,2023-04-19 00:00:00,2023-05-03 00:00:00,general,4.0
TICK_015208,CUST_07690,2023-04-04 00:00:00,2023-04-07 00:00:00,technical,4.0
TICK_015209,CUST_07690,2023-11-16 00:00:00,,feature_request,
TICK_015210,CUST_07691,2021-03-26 00:00:00,2021-03-28 00:00:00,feature_request,4.0
TICK_015211,CUST_07691,2024-06-22 00:00:00,2024-06-25 00:00:00,billing,5.0
TICK_015212,CUST_07692,2024-03-12 00:00:00,2024-03-14 00:00:00,feature_request,5.0
TICK_015213,CUST_07692,2024-03-12 00:00:00,,billing,
TICK_015214,CUST_07693,2023-07-03 00:00:00,2023-07-07 00:00:00,technical,3.0
TICK_015215,CUST_07693,2022-03-07 00:00:00,,technical,
TICK_015216,CUST_07694,2023-10-23 00:00:00,2023-11-16 00:00:00,technical,4.0
TICK_015217,CUST_07694,2022-07-18 00:00:00,2022-07-25 00:00:00,account,1.0
TICK_015218,CUST_07694,2023-10-30 00:00:00,2023-11-04 00:00:00,technical,3.0
TICK_015219,CUST_07694,2021-12-17 00:00:00,2021-12-27 00:00:00,account,5.0
TICK_015220,CUST_07695,2024-12-16 00:00:00,2024-12-17 00:00:00,billing,4.0
TICK_015221,CUST_07695,2024-10-09 00:00:00,2024-10-12 00:00:00,account,5.0
TICK_015222,CUST_07695,2024-12-16 00:00:00,2025-01-12 00:00:00,account,3.0
TICK_015223,CUST_07695,2024-11-18 00:00:00,2024-12-25 00:00:00,billing,5.0
TICK_015224,CUST_07696,2024-02-29 00:00:00,,technical,
TICK_015225,CUST_07697,2024-02-03 00:00:00,,technical,
TICK_015226,CUST_07697,2024-12-19 00:00:00,,technical,
TICK_015227,CUST_07697,2020-12-19 00:00:00,2021-01-11 00:00:00,technical,5.0
TICK_015228,CUST_07698,2024-04-21 00:00:00,,account,
TICK_015229,CUST_07699,2023-08-07 00:00:00,2023-08-13 00:00:00,feature_request,4.0
TICK_015230,CUST_07699,2022-09-09 00:00:00,2022-09-26 00:00:00,billing,2.0
TICK_015231,CUST_07699,2020-10-06 00:00:00,,billing,
TICK_015232,CUST_07700,2020-09-19 00:00:00,2020-09-24 00:00:00,account,2.0
TICK_015233,CUST_07700,2024-04-04 00:00:00,2024-04-08 00:00:00,feature_request,5.0
TICK_015234,CUST_07701,2024-12-31 00:00:00,2025-01-03 00:00:00,feature_request,4.0
TICK_015235,CUST_07701,2024-12-31 00:00:00,2025-01-18 00:00:00,technical,1.0
TICK_015236,CUST_07702,2024-12-20 00:00:00,2025-01-08 00:00:00,technical,5.0
TICK_015237,CUST_07702,2024-02-18 00:00:00,2024-02-19 00:00:00,account,3.0
TICK_015238,CUST_07702,2024-11-18 00:00:00,2024-11-22 00:00:00,feature_request,5.0
TICK_015239,CUST_07702,2023-11-09 00:00:00,2023-11-10 00:00:00,billing,4.0
TICK_015240,CUST_07702,2022-07-15 00:00:00,2022-07-16 00:00:00,feature_request,5.0
TICK_015241,CUST_07702,2022-08-06 00:00:00,2022-08-14 00:00:00,billing,4.0
TICK_015242,CUST_07702,2023-08-19 00:00:00,2023-09-02 00:00:00,technical,5.0
TICK_015243,CUST_07703,2024-02-18 00:00:00,2024-02-19 00:00:00,billing,3.0
TICK_015244,CUST_07703,2024-03-26 00:00:00,2024-03-31 00:00:00,technical,4.0
TICK_015245,CUST_07703,2022-12-14 00:00:00,,billing,
TICK_015246,CUST_07703,2023-06-06 00:00:00,2023-06-07 00:00:00,technical,5.0
TICK_015247,CUST_07703,2023-08-26 00:00:00,2023-09-01 00:00:00,billing,3.0
TICK_015248,CUST_07704,2022-04-12 00:00:00,2022-04-18 00:00:00,technical,5.0
TICK_015249,CUST_07704,2021-05-03 00:00:00,2021-05-10 00:00:00,account,3.0
TICK_015250,CUST_07705,2022-12-03 00:00:00,2022-12-07 00:00:00,technical,2.0
TICK_015251,CUST_07705,2020-06-25 00:00:00,2020-07-31 00:00:00,billing,4.0
TICK_015252,CUST_07706,2020-08-01 00:00:00,,technical,
TICK_015253,CUST_07707,2023-09-17 00:00:00,2023-09-24 00:00:00,technical,4.0
TICK_015254,CUST_07707,2022-10-02 00:00:00,2022-10-10 00:00:00,account,5.0
TICK_015255,CUST_07707,2022-12-19 00:00:00,,feature_request,
TICK_015256,CUST_07708,2023-01-02 00:00:00,2023-02-01 00:00:00,account,3.0
TICK_015257,CUST_07708,2023-02-12 00:00:00,,billing,
TICK_015258,CUST_07710,2024-02-01 00:00:00,,feature_request,
TICK_015259,CUST_07710,2024-11-21 00:00:00,2024-11-25 00:00:00,billing,5.0
TICK_015260,CUST_07710,2024-08-15 00:00:00,2024-08-16 00:00:00,technical,3.0
TICK_015261,CUST_07711,2024-04-09 00:00:00,,account,
TICK_015262,CUST_07711,2024-05-28 00:00:00,2024-05-29 00:00:00,general,5.0
TICK_015263,CUST_07712,2022-08-12 00:00:00,2022-08-13 00:00:00,billing,5.0
TICK_015264,CUST_07712,2024-03-03 00:00:00,,billing,
TICK_015265,CUST_07712,2020-11-19 00:00:00,2020-11-22 00:00:00,billing,5.0
TICK_015266,CUST_07713,2022-07-03 00:00:00,2022-07-06 00:00:00,general,5.0
TICK_015267,CUST_07715,2023-08-05 00:00:00,2023-08-06 00:00:00,technical,5.0
TICK_015268,CUST_07715,2020-03-15 00:00:00,2020-03-23 00:00:00,account,4.0
TICK_015269,CUST_07715,2021-06-13 00:00:00,2021-06-14 00:00:00,billing,2.0
TICK_015270,CUST_07715,2022-03-01 00:00:00,,feature_request,
TICK_015271,CUST_07715,2020-10-14 00:00:00,2020-11-06 00:00:00,feature_request,5.0
TICK_015272,CUST_07716,2024-12-31 00:00:00,2025-01-06 00:00:00,general,2.0
TICK_015273,CUST_07716,2024-12-31 00:00:00,2025-01-03 00:00:00,technical,4.0
TICK_015274,CUST_07716,2024-12-31 00:00:00,2025-01-06 00:00:00,general,3.0
TICK_015275,CUST_07717,2024-09-19 00:00:00,,technical,
